rowid,univid,profDept,profRatings,profAvg,profEasy,profId
4890,1072,"Urban Studies",5,3.1,2.2,835259
4891,1072,"Comparative Literature",5,4.2,3,1074933
4892,1072,Mathematics,5,2.9,2.2,454245
4893,1072,"Urban Design & Development",5,3.2,2.4,667964
4894,1072,Mathematics,5,3.2,2.8,1057752
4895,1072,Bioengineering,5,1.8,1.4,940538
4896,1072,English,5,4.4,3,1178964
4897,1072,Architecture,5,3.1,3.2,1191888
4898,1072,Mathematics,5,4.5,3.2,1092724
4899,1072,Writing,5,3.4,2.2,1231282
4900,1072,Engineering,5,3.5,2,706313
4901,1072,Italian,5,3.1,5,909200
4902,1072,"Comparative Literature",5,4.5,2.4,865872
4903,1072,French,5,4.9,2.6,1084965
4904,1072,History,5,4.7,4,706550
4905,1072,"Ethnic Studies",5,4.9,3.4,1473889
4906,1072,Architecture,5,3.9,3.4,506377
4907,1072,Italian,5,5,3.6,944687
4908,1072,German,5,5,4.8,839720
4909,1072,Biology,5,4.7,3.4,1277974
4910,1072,"Mechanical Engineering",5,3.6,4.2,1089110
4911,1072,Sociology,5,4.8,3.6,557565
4912,1072,Nutrition,5,5,2.8,617350
4913,1072,Mathematics,5,4.3,2.8,861362
4914,1072,Sociology,5,4.3,4.4,961739
4915,1072,Chemistry,5,1.6,1.6,1716225
4916,1072,Physics,5,4.9,3.8,1397055
4917,1072,Film,5,5,3.8,1367087
4918,1072,Anthropology,5,3.4,3,861134
4919,1072,Spanish,5,4.8,3.2,855378
4920,1072,Sociology,5,3.8,3.6,274933
4921,1072,Statistics,5,2.6,2.2,855080
4922,1072,Engineering,5,5,2.6,667663
4923,1072,Mathematics,5,3.8,2.4,1667313
4924,1072,Women,5,1.9,1.2,1151637
4925,1072,English,5,4.8,3,952630
4926,1072,"Physical Education",5,4,3.6,1434390
4927,1072,"Civil Engineering",5,4.9,4.2,823678
4928,1072,"Business Administration",5,4.7,3,800631
4929,1072,Psychology,5,4.3,4,1518000
4930,1072,Mathematics,5,4.6,2.8,1253282
4931,1072,Economics,5,1.9,2.8,782385
4932,1072,"Computer Science",5,3.5,1.8,927729
4933,1072,Engineering,5,3.4,3.2,509992
4934,1072,Architecture,5,4.7,3,1034013
4935,1072,Philosophy,5,4.9,1.6,1462476
4936,1072,Japanese,5,5,4.2,799986
4937,1072,Architecture,5,3.1,4.2,481305
4938,1072,Mathematics,5,3.6,2.4,853421
4939,1072,Bioengineering,5,4.5,3.4,1293451
4940,1072,English,5,3.9,3.4,1046301
4941,1072,"Religious Studies",5,4.5,3.6,1337130
4942,1072,Philosophy,5,4.6,3.2,1336239
4943,1072,"Ethnic Studies",5,3.1,2.6,1036263
4944,1072,Biology,5,4.1,2.8,835386
4945,1072,Bioengineering,5,2.6,4.2,1250376
4946,1072,Sociology,5,3,2.6,1321356
4947,1072,Languages,5,3.1,3,122340
4948,1072,"Industrial Engineering",5,4.7,2.8,631995
4949,1072,Mathematics,5,4.3,3.6,1052416
4950,1072,Biology,5,2.5,2.6,385968
4951,1072,Biology,5,3.4,2.6,936498
4952,1072,"Interdisciplinary Studies",5,4,3,1485398
4953,1072,French,5,4.6,3.4,619144
4954,1072,Psychology,5,3.4,2.8,1398498
4955,1072,"Art History",5,4.6,3,1695068
4956,1072,Spanish,5,4.6,3.2,896003
4957,1072,Philosophy,5,4,3,646627
4958,1072,Biology,5,5,4.4,786438
4959,1072,"Legal Studies",5,3.6,2.4,928285
4960,1072,Linguistics,5,4.7,4.2,248668
4961,1072,Statistics,5,3.7,2.4,759171
4962,1072,Mathematics,5,5,3.8,903023
4963,1072,Classics,5,4.1,3.8,350285
4964,1072,Mathematics,5,4.5,4.6,1128557
4965,1072,"Comparative Literature",5,2.5,2.8,210904
4966,1072,Anthropology,5,3.5,1.6,649259
4967,1072,English,5,3.5,2.8,948027
4968,1072,Law,5,4.1,3.8,1773133
4969,1072,Japanese,5,1.9,2,1048114
4970,1072,Art,5,4.8,3.4,241460
4971,1072,Philosophy,5,4.7,4,535942
4972,1072,Psychology,5,2,2.8,534266
4973,1072,Sociology,5,2.7,3.6,1036945
4974,1072,"Asian Studies",5,5,5,1633218
4975,1072,Economics,5,3.6,3.8,858718
4976,1072,"Urban Design & Development",5,4.4,2.8,431585
4977,1072,Japanese,5,5,4.2,573393
4978,1072,History,5,4.5,4.8,948931
4979,1072,Portuguese,5,4.9,4.2,454917
4980,1072,Biology,5,4.7,3.6,1583404
4981,1072,French,5,4.8,3.6,633717
4982,1072,Music,5,4,3.2,789738
4983,1072,"Chemical Engineering",5,4.4,2.4,291014
4984,1072,Engineering,5,4.8,2.4,451192
4985,1072,German,5,5,4,201859
4986,1072,French,5,5,3.6,976219
4987,1072,Rhetoric,5,4.7,3,1136311
4988,1072,Psychology,5,4.7,4.8,1618122
4989,1072,"Public Health",5,4.6,4,631780
4990,1072,Economics,5,3.8,3.6,976482
4991,1072,"Electrical Engineering",5,3.4,2.2,887794
4992,1072,Biology,5,4.6,4,1123970
4993,1072,German,5,4.1,4.8,1053489
4994,1072,"Business Administration",5,4.9,3.4,930868
4995,1072,Nutrition,5,3.1,4,1161639
4996,1072,"Political Science",5,2.7,3.4,875094
4997,1072,Biology,5,4.9,2.6,732585
4998,1072,"Ethnic Studies",5,3.4,4.4,631689
4999,1072,"Peace & Conflict Studies",5,4.2,2.8,643891
5000,1072,"Near Eastern Studies",5,3.8,2.6,1190341
5001,1072,Education,5,4.1,3.6,769379
5002,1072,Biology,5,2.2,2,1172386
5003,1072,Philosophy,5,3.7,3.4,746799
5004,1072,French,5,3.9,3.4,569388
5005,1072,"Environmental Science",5,4.5,3,409324
5006,1072,Mathematics,5,4.4,4.2,593379
5007,1072,"Art History",5,1.7,2.4,1583164
5008,1072,Physics,5,4.1,2.4,454852
5009,1072,Psychology,5,4.7,3.8,930380
5010,1072,"Business Administration",5,3.2,3.6,850924
5011,1072,Chemistry,5,3.2,3.2,64122
5012,1072,German,5,5,3.8,1068884
5013,1072,"Environ. Sci. Policy & Mgmt.",5,4.8,3.6,1631285
5014,1072,"Information Systems",5,2.9,2.8,534470
5015,1072,Music,5,4.9,2.4,1181058
5016,1072,"Computer Science",5,4.3,4.8,1749970
5017,1072,"Legal Studies",5,4.4,3.2,1438701
5018,1072,"Asian Studies",5,4.4,2.8,732262
5019,1072,English,5,4.9,3.2,536202
5020,1072,"Computer Science",5,4.5,2.8,1140852
5021,1072,German,5,3.4,2.8,458294
5022,1072,"Comparative Literature",5,4.1,2,921080
5023,1072,Biology,5,1.8,3.2,1760524
5024,1072,Mathematics,5,5,3.8,691421
5025,1072,Engineering,5,2.3,3.2,418268
5026,1072,"Business Administration",5,3.3,2.4,1438711
5027,1072,"Physical Education",5,4.1,3.6,865427
5028,1072,"Asian Pacific American Studies",5,4.7,4.2,430964
5029,1072,"Business Administration",5,5,4,1359360
5030,1072,Engineering,5,1.8,2.8,899292
5031,1072,"Computer Science",5,3,2.6,373173
5032,1072,Physics,5,4.2,3.4,1455235
5033,1072,English,5,3.7,3.2,1172668
5034,1072,German,5,4.2,3.2,647331
5035,1072,"Public Health",4,4.6,3.8,1042490
5036,1072,Anthropology,4,4.1,2.8,1718321
5037,1072,"Business Administration",4,4.4,3.5,1732256
5038,1072,German,4,3.9,3.2,1564161
5039,1072,"Environmental Science",4,5,3.2,598679
5040,1072,Mathematics,4,4.8,2.5,849781
5041,1072,Italian,4,4.2,3,470852
5042,1072,"Not Specified",4,3.8,2,1722730
5043,1072,German,4,4.8,4.8,861030
5044,1072,History,4,4.9,3.8,937066
5045,1072,German,4,4.4,3.2,1121663
5046,1072,Sociology,4,5,3,1738107
5047,1072,"Comparative Literature",4,1.5,3.8,473350
5048,1072,"Political Science",4,4.4,2.8,1033478
5049,1072,Anthropology,4,4.1,3.2,1042726
5050,1072,"Business Administration",4,4.6,3.5,806976
5051,1072,Physics,4,2,1.8,1546936
5052,1072,Physics,4,3.8,2.8,1231092
5053,1072,History,4,3.5,3.5,1806410
5054,1072,Physics,4,2.8,2.5,1345307
5055,1072,Architecture,4,1.2,1.5,1288889
5056,1072,Rhetoric,4,3.1,3.2,897929
5057,1072,Biology,4,3.4,2.5,1031282
5058,1072,Biology,4,2.8,1.8,335975
5059,1072,Philosophy,4,4.8,2.8,458611
5060,1072,"African-American Studies",4,4.8,4,1085630
5061,1072,Physics,4,3.8,3.2,328072
5062,1072,Linguistics,4,4.4,4,901229
5063,1072,"Environmental Science",4,4.1,4.2,1130651
5064,1072,"Social Welfare",4,4.5,3.8,1315274
5065,1072,Spanish,4,2.9,2.8,896005
5066,1072,Chemistry,4,2.6,2.5,1481070
5067,1072,Economics,4,3.8,2.5,593301
5068,1072,"Civil Engineering",4,4.6,3,844603
5069,1072,Physics,4,4.6,4.2,852419
5070,1072,"Political Science",4,3.5,2.2,694340
5071,1072,Economics,4,2.1,3,318127
5072,1072,Statistics,4,1.9,2.2,1078027
5073,1072,English,4,4.8,3,1393223
5074,1072,"Computer Science",4,2.6,2.2,1081657
5075,1072,Biology,4,4.4,4.8,625253
5076,1072,"Business Administration",4,3.5,2,1195310
5077,1072,"Business Administration",4,4.6,4,1143412
5078,1072,"African-American Studies",4,5,2.5,1177643
5079,1072,Mathematics,4,3.4,3,1173311
5080,1072,History,4,4.6,2.2,944242
5081,1072,Architecture,4,3.5,3,796928
5082,1072,"Mechanical Engineering",4,2.4,3.2,802051
5083,1072,"Political Science",4,4.5,4,538812
5084,1072,English,4,4.5,3.2,1474662
5085,1072,English,4,3.9,2.2,747554
5086,1072,Physics,4,4.8,2.2,1238175
5087,1072,Rhetoric,4,4.4,3.2,886891
5088,1072,Economics,4,3.4,4,572754
5089,1072,English,4,4.5,2.5,579620
5090,1072,English,4,3.4,3,987057
5091,1072,Sociology,4,4.4,3,1382353
5092,1072,Physics,4,2.5,2.8,896277
5093,1072,"Urban Design & Development",4,4.9,5,948635
5094,1072,Linguistics,4,4.2,4.5,1001977
5095,1072,Linguistics,4,3,2.8,1194305
5096,1072,English,4,5,2.8,1172666
5097,1072,English,4,3.1,4.2,1064926
5098,1072,History,4,5,3.8,394713
5099,1072,Biology,4,4.2,2.8,223740
5100,1072,"Business Administration",4,4.9,3,578811
5101,1072,Mathematics,4,3.6,5,566159
5102,1072,German,4,3.8,3.2,847211
5103,1072,English,4,3.8,3.2,853915
5104,1072,"Environ. Sci. Policy & Mgmt.",4,4.5,3.2,1174135
5105,1072,"Comparative Literature",4,4.5,4,948339
5106,1072,Engineering,4,2.2,4.2,626638
5107,1072,History,4,3.6,3.8,1003016
5108,1072,Psychology,4,5,4.2,759112
5109,1072,"Information Systems",4,4.1,2.2,740026
5110,1072,German,4,4.2,3.8,628555
5111,1072,"Civil Engineering",4,2.9,2.2,1082419
5112,1072,Mathematics,4,3.1,2.5,1135373
5113,1072,German,4,4,4.2,275560
5114,1072,French,4,3.9,3,718881
5115,1072,"Business Administration",4,5,5,913387
5116,1072,English,4,4.6,3.5,856973
5117,1072,Spanish,4,4.8,3.5,789698
5118,1072,Mathematics,4,3.5,2.8,1288421
5119,1072,Sociology,4,4.6,4.2,1696317
5120,1072,"Public Health",4,3.8,3.2,768163
5121,1072,"Electrical Engineering",4,4.2,3,970228
5122,1072,"Landscape Architecture",4,3.1,3.5,1208825
5123,1072,Anthropology,4,4.1,4.2,384177
5124,1072,"Computer Science",4,4.6,2,521380
5125,1072,Spanish,4,2.1,3.2,1628606
5126,1072,Mathematics,4,4,3,947558
5127,1072,"Comparative Literature",4,5,2,750323
5128,1072,Architecture,4,2.8,4,942107
5129,1072,Economics,4,4,2.5,1011629
5130,1072,Statistics,4,4.6,2.5,1256749
5131,1072,"Not Specified",4,2.5,2.2,1095882
5132,1072,Biology,4,4,4,718927
5133,1072,History,4,3,3.5,1578697
5134,1072,Biology,4,2.1,2.2,785069
5135,1072,Japanese,4,5,3,583938
5136,1072,"Business Administration",4,5,2.8,1825582
5137,1072,German,4,3,2.8,458297
5138,1072,"Comparative Literature",4,4,4.5,1262072
5139,1072,"Environmental Science",4,3.8,3.2,1110385
5140,1072,Law,4,2.8,3.8,325283
5141,1072,Art,4,4.8,4.2,851494
5142,1072,"Near Eastern Studies",4,4.1,2.5,563143
5143,1072,Aerospace,4,4.6,3.8,460325
5144,1072,"Computer Science",4,4.8,4.8,1813887
5145,1072,Sociology,4,3.6,3.2,976020
5146,1072,Languages,4,5,4.8,873232
5147,1072,Portuguese,4,4.8,4,701817
5148,1072,English,4,4.4,4.2,1005597
5149,1072,Psychology,4,3.4,3.2,799300
5150,1072,History,4,2.8,2.2,979501
5151,1072,"Not Specified",4,4.1,3.8,1576027
5152,1072,"Near Eastern Studies",4,5,4,1196249
5153,1072,Mathematics,4,4,3.2,1422898
5154,1072,Anthropology,4,4.6,2.5,1750322
5155,1072,"Mechanical Engineering",4,2.9,2.2,1379715
5156,1072,French,4,4,3.5,569389
5157,1072,"Theatre & Dance",4,3.6,3.2,1447232
5158,1072,Philosophy,4,3.9,2.5,629348
5159,1072,Nutrition,4,3.9,3,1293701
5160,1072,Mathematics,4,4.8,4.5,1716526
5161,1072,Languages,4,4.9,4.5,453078
5162,1072,"Civil Engineering",4,1.4,2,833224
5163,1072,Biology,4,4.8,3,791361
5164,1072,Music,4,4.2,5,958127
5165,1072,English,4,5,4.5,1611977
5166,1072,Anthropology,4,2.8,3.8,22047
5167,1072,Education,4,3.5,4.5,631143
5168,1072,Film,4,4.2,3,1097194
5169,1072,Scandinavian,4,5,4.8,951165
5170,1072,History,4,3,3.2,1800980
5171,1072,"Environ. Sci. Policy & Mgmt.",4,4.4,2.8,1181006
5172,1072,History,4,2.9,2.5,872667
5173,1072,"Chemical Engineering",4,4.8,2.8,846572
5174,1072,Physics,4,5,3.5,538058
5175,1072,"Business Administration",4,2.4,2.5,1132964
5176,1072,Sociology,4,3.5,3.8,1082787
5177,1072,"Business Administration",4,3.1,2,1225663
5178,1072,Biology,4,3.6,2.8,1294058
5179,1072,Biology,4,4.4,3,847206
5180,1072,Law,4,4.2,3.2,1021475
5181,1072,"Environmental Science",4,4.4,4.2,973175
5182,1072,"Public Policy",4,3.5,2.5,550069
5183,1072,Music,4,4.8,3,1241869
5184,1072,"Civil Engineering",4,3.8,3.2,632759
5185,1072,Psychology,4,5,4,486404
5186,1072,"Ethnic Studies",4,4,2.8,714959
5187,1072,German,4,4.1,3.5,764694
5188,1072,Classics,4,3,1.8,1044648
5189,1072,Philosophy,4,4.6,2.2,980752
5190,1072,Sociology,4,3.9,3.2,265140
5191,1072,Rhetoric,4,3.6,2.8,949437
5192,1072,Languages,4,4.2,2.2,891692
5193,1072,German,4,4.8,4,773194
5194,1072,Economics,4,4,3.2,585658
5195,1072,Psychology,4,2.8,2.5,1462378
5196,1072,Engineering,4,4.6,2,451196
5197,1072,French,4,4.5,3.8,350508
5198,1072,Spanish,4,3.8,3.2,742681
5199,1072,History,4,2.9,3.2,904597
5200,1072,"Civil Engineering",4,5,4.2,1506076
5201,1072,"Comparative Literature",4,4.9,2.8,487800
5202,1072,"Comparative Literature",4,3.8,2.2,1041217
5203,1072,Journalism,4,3.5,4.2,745411
5204,1072,Statistics,4,3.6,3,503619
5205,1072,Italian,4,3.5,3.5,1060738
5206,1072,Music,4,3.8,4,1408620
5207,1072,Biology,4,3,3.2,897568
5208,1072,Biology,4,3.2,3.5,1810854
5209,1072,Spanish,4,4.1,4,836739
5210,1072,"Civil Engineering",4,2.8,3,823679
5211,1072,Spanish,4,3.5,3.8,745002
5212,1072,"Computer Science",4,4,2.8,197809
5213,1072,"Not Specified",4,2,2.2,1599203
5214,1072,Geography,4,4.9,3,652703
5215,1072,English,4,4.2,3,976226
5216,1072,French,4,5,3.2,750257
5217,1072,"Industrial Engineering",4,3.4,4.2,834645
5218,1072,French,4,3.8,2.8,505712
5219,1072,"Comparative Literature",4,3.1,2.2,409319
5220,1072,"Comparative Literature",4,4.6,2.2,976214
5221,1072,Spanish,4,4.6,4.8,1633644
5222,1072,"African-American Studies",4,3,2.5,1448650
5223,1072,Architecture,4,3.1,1.2,1511412
5224,1072,"Landscape Architecture",4,4.8,2.5,1008041
5225,1072,Writing,4,4,3.8,1111303
5226,1072,"Landscape Architecture",4,4.9,4.5,1312509
5227,1072,"Electrical Engineering",4,3,3.5,1011627
5228,1072,Statistics,4,4.6,4.5,1247927
5229,1072,English,4,4.9,3,1213276
5230,1072,Spanish,4,4.5,2.2,742927
5231,1072,German,4,4.9,3.2,837846
5232,1072,"American Studies",4,3.8,3.5,476753
5233,1072,"Mechanical Engineering",4,4.4,4.2,832402
5234,1072,Chemistry,4,3,2.2,1009128
5235,1072,Film,4,4.8,3.8,377693
5236,1072,French,4,4.2,2.2,898084
5237,1072,Mathematics,4,4.5,3.2,634025
5238,1072,Economics,3,3.8,3.7,721957
5239,1072,"Near Eastern Studies",3,4.8,3.3,578597
5240,1072,Mathematics,3,4.7,4,132910
5241,1072,Geography,3,3.8,4.3,481681
5242,1072,Rhetoric,3,3.2,2,729508
5243,1072,Biology,3,3.8,3.3,847213
5244,1072,Rhetoric,3,4.7,2.7,1232129
5245,1072,"Environmental Science",3,3,3.7,236360
5246,1072,Biology,3,4.3,3.3,1217247
5247,1072,Philosophy,3,4.3,3,890372
5248,1072,"Political Science",3,5,4,778168
5249,1072,Engineering,3,3.3,3.7,932790
5250,1072,Mathematics,3,5,4.3,727707
5251,1072,History,3,1.7,3,522713
5252,1072,Art,3,4.3,3.7,847921
5253,1072,Philosophy,3,1,3.3,1386283
5254,1072,English,3,5,4,1172664
5255,1072,French,3,5,4.3,800698
5256,1072,"Theatre & Dance",3,5,4.3,935837
5257,1072,"Urban Design & Development",3,3,4.7,832767
5258,1072,History,3,4.8,3.3,1482783
5259,1072,Astronomy,3,3.7,3.3,1407473
5260,1072,Music,3,5,3,874636
5261,1072,Chemistry,3,4.8,3.3,804030
5262,1072,Mathematics,3,4.8,3.7,1020088
5263,1072,Biology,3,2.2,3,1515261
5264,1072,Physics,3,4.5,4,896283
5265,1072,Biology,3,5,4.3,1137780
5266,1072,"Near Eastern Studies",3,4.5,4,600262
5267,1072,Physics,3,4.5,3,434757
5268,1072,"Public Health",3,3.8,3.3,708871
5269,1072,Music,3,3.2,4.7,1286895
5270,1072,Physics,3,3.8,3.3,1099304
5271,1072,Chinese,3,4.8,4.3,1717758
5272,1072,Portuguese,3,5,4.3,530457
5273,1072,Psychology,3,3.7,3.3,1709866
5274,1072,Engineering,3,4,3,898593
5275,1072,English,3,4.8,4,837290
5276,1072,Statistics,3,4.3,4.3,887912
5277,1072,Biology,3,4.5,5,702307
5278,1072,"Industrial Engineering",3,2.8,3.7,1082282
5279,1072,English,3,2.3,2.3,82451
5280,1072,"Asian Studies",3,5,4,1738880
5281,1072,Film,3,4.5,4,430089
5282,1072,"Business Administration",3,4.5,3.7,847203
5283,1072,"Political Science",3,3.7,4,639237
5284,1072,Spanish,3,1.7,3.7,1096279
5285,1072,Linguistics,3,5,4.7,1567828
5286,1072,"Mass Communications",3,2.3,3.7,819077
5287,1072,"Business Administration",3,3.5,3,1719217
5288,1072,"Theatre & Dance",3,5,4,833225
5289,1072,"Comparative Literature",3,4.7,3,1089830
5290,1072,Music,3,2.7,3.7,993376
5291,1072,"Art History",3,4.3,3.7,1532856
5292,1072,Spanish,3,4.3,4,883954
5293,1072,"Electrical Engineering",3,3,2.7,661325
5294,1072,"Ethnic Studies",3,4.2,3.3,983366
5295,1072,"Art History",3,3.8,2,1260388
5296,1072,"Business Administration",3,5,4,1232776
5297,1072,"Political Science",3,4.2,3.3,652057
5298,1072,Art,3,3,4.3,982840
5299,1072,Italian,3,3.5,3.3,316910
5300,1072,Spanish,3,4.7,2.3,1533476
5301,1072,"Earth Science",3,4.7,4.7,868193
5302,1072,Psychology,3,3.7,2.7,1462744
5303,1072,French,3,3.8,1.3,1160340
5304,1072,"Earth Science",3,3,1.3,1034228
5305,1072,Spanish,3,1.5,1.7,668015
5306,1072,Biology,3,5,3.3,758808
5307,1072,"International Studies",3,2.8,3,867309
5308,1072,Spanish,3,5,3.3,1096861
5309,1072,"Information Systems",3,3.8,4,777043
5310,1072,Architecture,3,1.8,2.7,538045
5311,1072,Italian,3,4.3,4,717463
5312,1072,Nutrition,3,4.8,4.3,1676816
5313,1072,Geography,3,3.5,1.7,954547
5314,1072,German,3,4.2,3,821673
5315,1072,Biology,3,4.8,3,1288615
5316,1072,English,3,3.7,3.3,1778679
5317,1072,"Comparative Literature",3,1.8,1.3,755604
5318,1072,Education,3,4,2.7,893576
5319,1072,"Environmental Science",3,1.3,3,890942
5320,1072,Biology,3,3.3,4.7,835385
5321,1072,"Chemical Engineering",3,4.8,2.7,1538137
5322,1072,Chemistry,3,3.8,3.3,1473740
5323,1072,"Slavic Languages & Literatures",3,3.8,2.7,1700954
5324,1072,"Theatre & Dance",3,3.3,1.7,720157
5325,1072,"Business Administration",3,3.7,2.3,1674604
5326,1072,Spanish,3,5,4.7,307386
5327,1072,"Comparative Literature",3,4.3,3,740581
5328,1072,History,3,4.7,3,1537932
5329,1072,"Chicano Studies",3,3.5,4,1375462
5330,1072,"Industrial Engineering",3,4.8,4.3,926733
5331,1072,Scandinavian,3,4.8,2,1080439
5332,1072,"Comparative Literature",3,4.5,3.7,929942
5333,1072,Film,3,4.5,3.3,1000780
5334,1072,Bioengineering,3,2.3,3,1302055
5335,1072,Physics,3,4.8,3,764227
5336,1072,"Business Administration",3,2.3,1,1707601
5337,1072,Mathematics,3,5,2.7,1740509
5338,1072,"Comparative Literature",3,3.2,2.3,1089808
5339,1072,"Comparative Literature",3,2.8,2,756140
5340,1072,"Theatre & Dance",3,4.8,3.7,779675
5341,1072,English,3,4.8,4.3,656093
5342,1072,Philosophy,3,3.8,3.3,855226
5343,1072,History,3,4.8,4,1603142
5344,1072,Bioengineering,3,1.5,2,884959
5345,1072,Anthropology,3,4.3,4.7,1157375
5346,1072,"Electrical Engineering",3,4.2,3.7,981206
5347,1072,Film,3,4,3,1161825
5348,1072,Education,3,3.8,4.7,524594
5349,1072,"Civil Engineering",3,4.3,1.3,1284829
5350,1072,"Civil Engineering",3,2.5,3.3,624619
5351,1072,Japanese,3,3.8,3.3,1106729
5352,1072,Rhetoric,3,4.3,4,414423
5353,1072,Languages,3,3,2.7,557612
5354,1072,"Political Science",3,3.7,1.7,648460
5355,1072,Engineering,3,4.2,4.3,1027805
5356,1072,"Industrial Engineering",3,3.5,2,645517
5357,1072,Anthropology,3,4.7,4.3,976210
5358,1072,Mathematics,3,3.5,2,1465946
5359,1072,Engineering,3,4,3.7,563958
5360,1072,"Mechanical Engineering",3,3.7,4.3,1275921
5361,1072,French,3,3.8,4,821590
5362,1072,Spanish,3,3.7,4,638329
5363,1072,Writing,3,4.3,2.3,1305669
5364,1072,"Public Policy",3,4,3,395410
5365,1072,Engineering,3,2.3,3.7,547154
5366,1072,Biology,3,4,3.3,1052816
5367,1072,Psychology,3,3.8,1.7,1746149
5368,1072,Sociology,3,2.8,2.7,705403
5369,1072,"American Studies",3,5,3.3,1583029
5370,1072,Classics,3,4.8,2.3,1154443
5371,1072,Statistics,3,1,1.7,640673
5372,1072,Biology,3,4.2,4.3,582704
5373,1072,Writing,3,4.7,1.3,1272886
5374,1072,"Urban Design & Development",3,3.5,1.3,1252144
5375,1072,English,3,4.8,2.7,1376789
5376,1072,"Urban Design & Development",3,3.3,3.3,1252150
5377,1072,History,3,4.5,3,637864
5378,1072,Mathematics,3,3.3,2.3,1442176
5379,1072,"Not Specified",3,1.3,3.3,1732499
5380,1072,English,3,3.8,4,802540
5381,1072,Chinese,3,3.7,3.7,1715352
5382,1072,Engineering,3,3,3.3,602820
5383,1072,"Slavic Languages & Literatures",3,5,3.7,1296237
5384,1072,Architecture,3,4.5,2.7,674937
5385,1072,English,3,5,3.3,853109
5386,1072,History,3,5,4.3,1617155
5387,1072,Chemistry,3,4.2,2.3,109838
5388,1072,English,3,4.3,3,1171910
5389,1072,"Business Administration",3,3.3,2.7,1490273
5390,1072,"Information Systems",3,4.7,3,534476
5391,1072,"Civil Engineering",3,1.8,1.7,445080
5392,1072,English,3,5,1.7,55122
5393,1072,Spanish,3,4.5,3.3,1069204
5394,1072,Languages,3,3.2,3.7,442868
5395,1072,History,3,4.5,4,1233330
5396,1072,"Business Administration",3,3.5,2.7,1137731
5397,1072,French,3,4.2,2,1370440
5398,1072,"African-American Studies",3,4.8,4.7,1100462
5399,1072,Biology,3,3.7,1.3,629665
5400,1072,English,3,5,3,1137175
5401,1072,Spanish,3,3.5,1,763651
5402,1072,Linguistics,3,3.8,4,642246
5403,1072,"Civil Engineering",3,4.8,3.7,1102485
5404,1072,"Physical Education",3,3.7,3.3,1136022
5405,1072,"Mechanical Engineering",3,3.5,3.7,1140731
5406,1072,"Theatre & Dance",3,4.5,3,421358
5407,1072,"Art History",3,3.7,2.7,838030
5408,1072,"Electrical Engineering",3,3.3,4.3,618975
5409,1072,"Comparative Literature",3,4.2,3.7,848855
5410,1072,Sociology,3,3,3,1181469
5411,1072,Engineering,3,4.8,4.7,869719
5412,1072,Biology,3,2.3,2,701811
5413,1072,"International Studies",3,4.2,3.3,1163638
5414,1072,English,3,3.7,3.7,823453
5415,1072,"Electrical Engineering",3,3,2.3,1429379
5416,1072,Biology,3,3.8,3.3,335982
5417,1072,Languages,3,4.2,4.3,329389
5418,1072,"East Asian Studies",3,4.7,3.3,1343336
5419,1072,Economics,3,4.2,3.3,511393
5420,1072,History,3,4.2,4.3,614674
5421,1072,Linguistics,3,4.8,2.3,48726
5422,1072,"Business Administration",3,1.8,2.7,1733435
5423,1072,Scandinavian,3,2.2,1.7,1450794
5424,1072,Statistics,3,2,1.3,1381344
5425,1072,"African-American Studies",3,4.8,3.3,710396
5426,1072,Writing,3,1.5,2,1809041
5427,1072,"Asian Studies",3,1.5,2.3,857568
5428,1072,Biology,3,2.2,3.7,1251797
5429,1072,"Art History",3,4.7,3.7,1335219
5430,1072,"Comparative Literature",3,4.8,3.3,1148526
5431,1072,Art,3,3.2,4.3,241467
5432,1072,English,3,3.7,2.3,1580898
5433,1072,"Environmental Science",3,5,2.3,360921
5434,1072,"Electrical Engineering",3,1.5,2.7,503084
5435,1072,"Latin American Studies",3,4.8,4,230817
5436,1072,"Not Specified",3,4.8,2.3,1041790
5437,1072,Mathematics,3,4,3,1009927
5438,1072,"Public Policy",3,5,2.3,846849
5439,1072,Economics,3,1,1.7,1460854
